,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__C,param_clf__gamma,param_clf__kernel,param_tfidf__norm,param_tfidf__use_idf,param_vect__max_df,param_vect__max_features,param_vect__ngram_range,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
2163,0.2929507891337077,0.06477594375610352,0.52,0.9041889483065955,100,0.001,poly,l2,True,0.5,5000,"(1, 2)","{'clf__kernel': 'poly', 'tfidf__norm': 'l2', 'clf__C': 100, 'vect__max_df': 0.5, 'tfidf__use_idf': True, 'vect__ngram_range': (1, 2), 'clf__gamma': 0.001, 'vect__max_features': 5000}",3180,0.4117647058823529,0.7272727272727273,0.6176470588235294,1.0,0.53125,0.9852941176470589,0.10413403737005221,0.024125954249487342,0.0852375573117308,0.12524263835351226
2164,0.13756497701009116,0.04844546318054199,0.55,0.8787878787878788,100,0.001,poly,l2,True,0.5,10000,"(1, 1)","{'clf__kernel': 'poly', 'tfidf__norm': 'l2', 'clf__C': 100, 'vect__max_df': 0.5, 'tfidf__use_idf': True, 'vect__ngram_range': (1, 1), 'clf__gamma': 0.001, 'vect__max_features': 10000}",2765,0.4117647058823529,0.6363636363636364,0.6176470588235294,1.0,0.625,1.0,0.05252347854134911,0.019760042113291607,0.09926198253344828,0.17141982574219336
2165,0.36000728607177734,0.10259485244750977,0.55,0.8989898989898991,100,0.001,poly,l2,True,0.5,10000,"(1, 2)","{'clf__kernel': 'poly', 'tfidf__norm': 'l2', 'clf__C': 100, 'vect__max_df': 0.5, 'tfidf__use_idf': True, 'vect__ngram_range': (1, 2), 'clf__gamma': 0.001, 'vect__max_features': 10000}",2765,0.4411764705882353,0.696969696969697,0.6176470588235294,1.0,0.59375,1.0,0.09998567932626409,0.05558625265411939,0.07870738809779215,0.1428498547851611
2166,0.1452934741973877,0.05171306927998861,0.55,0.8787878787878788,100,0.001,poly,l2,True,0.5,50000,"(1, 1)","{'clf__kernel': 'poly', 'tfidf__norm': 'l2', 'clf__C': 100, 'vect__max_df': 0.5, 'tfidf__use_idf': True, 'vect__ngram_range': (1, 1), 'clf__gamma': 0.001, 'vect__max_features': 50000}",2765,0.4117647058823529,0.6363636363636364,0.6176470588235294,1.0,0.625,1.0,0.04863838128680369,0.028714096104681307,0.09926198253344828,0.17141982574219336
2167,0.451455036799113,0.13183037439982095,0.55,0.8888888888888888,100,0.001,poly,l2,True,0.5,50000,"(1, 2)","{'clf__kernel': 'poly', 'tfidf__norm': 'l2', 'clf__C': 100, 'vect__max_df': 0.5, 'tfidf__use_idf': True, 'vect__ngram_range': (1, 2), 'clf__gamma': 0.001, 'vect__max_features': 50000}",2765,0.4411764705882353,0.6666666666666666,0.6176470588235294,1.0,0.59375,1.0,0.1491704732571263,0.059419866836647156,0.07870738809779215,0.15713484026367724
2168,0.19029084841410318,0.06680234273274739,0.53,0.87893642305407,100,0.001,poly,l2,True,0.75,,"(1, 1)","{'clf__kernel': 'poly', 'tfidf__norm': 'l2', 'clf__C': 100, 'vect__max_df': 0.75, 'tfidf__use_idf': True, 'vect__ngram_range': (1, 1), 'clf__gamma': 0.001, 'vect__max_features': None}",3055,0.4117647058823529,0.6515151515151515,0.6176470588235294,1.0,0.5625,0.9852941176470589,0.054010306927572166,0.02215928375751179,0.08776640118217557,0.16092315309950184
2169,0.4212039311726888,0.12951151529947916,0.55,0.8939393939393939,100,0.001,poly,l2,True,0.75,,"(1, 2)","{'clf__kernel': 'poly', 'tfidf__norm': 'l2', 'clf__C': 100, 'vect__max_df': 0.75, 'tfidf__use_idf': True, 'vect__ngram_range': (1, 2), 'clf__gamma': 0.001, 'vect__max_features': None}",2765,0.4411764705882353,0.6818181818181818,0.6176470588235294,1.0,0.59375,1.0,0.12382424954805134,0.07405924082192841,0.07870738809779215,0.1499923475244192
2170,0.14758030573527017,0.06933410962422688,0.53,0.87893642305407,100,0.001,poly,l2,True,0.75,5000,"(1, 1)","{'clf__kernel': 'poly', 'tfidf__norm': 'l2', 'clf__C': 100, 'vect__max_df': 0.75, 'tfidf__use_idf': True, 'vect__ngram_range': (1, 1), 'clf__gamma': 0.001, 'vect__max_features': 5000}",3055,0.4117647058823529,0.6515151515151515,0.6176470588235294,1.0,0.5625,0.9852941176470589,0.05074266890616063,0.03891217324196972,0.08776640118217557,0.16092315309950184
2171,0.3969129721323649,0.11337240537007649,0.53,0.9294414735591205,100,0.001,poly,l2,True,0.75,5000,"(1, 2)","{'clf__kernel': 'poly', 'tfidf__norm': 'l2', 'clf__C': 100, 'vect__max_df': 0.75, 'tfidf__use_idf': True, 'vect__ngram_range': (1, 2), 'clf__gamma': 0.001, 'vect__max_features': 5000}",3055,0.4117647058823529,0.803030303030303,0.6176470588235294,1.0,0.5625,0.9852941176470589,0.11137533075078541,0.07466527532700451,0.08776640118217557,0.08958758756953628
2172,0.15462334950764975,0.06997466087341309,0.53,0.87893642305407,100,0.001,poly,l2,True,0.75,10000,"(1, 1)","{'clf__kernel': 'poly', 'tfidf__norm': 'l2', 'clf__C': 100, 'vect__max_df': 0.75, 'tfidf__use_idf': True, 'vect__ngram_range': (1, 1), 'clf__gamma': 0.001, 'vect__max_features': 10000}",3055,0.4117647058823529,0.6515151515151515,0.6176470588235294,1.0,0.5625,0.9852941176470589,0.05560073826669971,0.03297335173883031,0.08776640118217557,0.16092315309950184
2173,0.4289828936258952,0.10293269157409668,0.53,0.8991384432560903,100,0.001,poly,l2,True,0.75,10000,"(1, 2)","{'clf__kernel': 'poly', 'tfidf__norm': 'l2', 'clf__C': 100, 'vect__max_df': 0.75, 'tfidf__use_idf': True, 'vect__ngram_range': (1, 2), 'clf__gamma': 0.001, 'vect__max_features': 10000}",3055,0.4411764705882353,0.7121212121212122,0.6176470588235294,1.0,0.53125,0.9852941176470589,0.14039944995873396,0.052000536734962945,0.07276574016098836,0.1323773628683343
2174,0.16623576482137045,0.06756949424743652,0.53,0.87893642305407,100,0.001,poly,l2,True,0.75,50000,"(1, 1)","{'clf__kernel': 'poly', 'tfidf__norm': 'l2', 'clf__C': 100, 'vect__max_df': 0.75, 'tfidf__use_idf': True, 'vect__ngram_range': (1, 1), 'clf__gamma': 0.001, 'vect__max_features': 50000}",3055,0.4117647058823529,0.6515151515151515,0.6176470588235294,1.0,0.5625,0.9852941176470589,0.05814904049119577,0.023180746784809803,0.08776640118217557,0.16092315309950184
2175,0.4321560859680176,0.10689218839009602,0.55,0.8939393939393939,100,0.001,poly,l2,True,0.75,50000,"(1, 2)","{'clf__kernel': 'poly', 'tfidf__norm': 'l2', 'clf__C': 100, 'vect__max_df': 0.75, 'tfidf__use_idf': True, 'vect__ngram_range': (1, 2), 'clf__gamma': 0.001, 'vect__max_features': 50000}",2765,0.4411764705882353,0.6818181818181818,0.6176470588235294,1.0,0.59375,1.0,0.11525587955754255,0.024632062882001763,0.07870738809779215,0.1499923475244192
2176,0.1645671526590983,0.0701748530069987,0.57,0.9699940582293524,100,0.001,poly,l2,True,1.0,,"(1, 1)","{'clf__kernel': 'poly', 'tfidf__norm': 'l2', 'clf__C': 100, 'vect__max_df': 1.0, 'tfidf__use_idf': True, 'vect__ngram_range': (1, 1), 'clf__gamma': 0.001, 'vect__max_features': None}",2655,0.4411764705882353,0.9545454545454546,0.7058823529411765,0.9848484848484849,0.5625,0.9705882352941176,0.03472839340356885,0.034597910992186745,0.10926223178261395,0.012378292724895804
2177,0.4403227965037028,0.12129902839660645,0.56,1.0,100,0.001,poly,l2,True,1.0,,"(1, 2)","{'clf__kernel': 'poly', 'tfidf__norm': 'l2', 'clf__C': 100, 'vect__max_df': 1.0, 'tfidf__use_idf': True, 'vect__ngram_range': (1, 2), 'clf__gamma': 0.001, 'vect__max_features': None}",2717,0.4411764705882353,1.0,0.6176470588235294,1.0,0.625,1.0,0.1285855333367889,0.061688053628948934,0.08533670336482697,0.0
2178,0.15125934282938638,0.07151993115743001,0.57,0.9699940582293524,100,0.001,poly,l2,True,1.0,5000,"(1, 1)","{'clf__kernel': 'poly', 'tfidf__norm': 'l2', 'clf__C': 100, 'vect__max_df': 1.0, 'tfidf__use_idf': True, 'vect__ngram_range': (1, 1), 'clf__gamma': 0.001, 'vect__max_features': 5000}",2655,0.4411764705882353,0.9545454545454546,0.7058823529411765,0.9848484848484849,0.5625,0.9705882352941176,0.04987949374735726,0.03436583518169617,0.10926223178261395,0.012378292724895804
2179,0.43140459060668945,0.10892629623413086,0.57,0.9900475341651812,100,0.001,poly,l2,True,1.0,5000,"(1, 2)","{'clf__kernel': 'poly', 'tfidf__norm': 'l2', 'clf__C': 100, 'vect__max_df': 1.0, 'tfidf__use_idf': True, 'vect__ngram_range': (1, 2), 'clf__gamma': 0.001, 'vect__max_features': 5000}",2655,0.4117647058823529,0.9848484848484849,0.7352941176470589,1.0,0.5625,0.9852941176470589,0.13446633178608336,0.04228491076604587,0.13349377601706428,0.0070398072555393695
2180,0.1709576447804769,0.05508875846862793,0.56,0.9699940582293524,100,0.001,poly,l2,True,1.0,10000,"(1, 1)","{'clf__kernel': 'poly', 'tfidf__norm': 'l2', 'clf__C': 100, 'vect__max_df': 1.0, 'tfidf__use_idf': True, 'vect__ngram_range': (1, 1), 'clf__gamma': 0.001, 'vect__max_features': 10000}",2717,0.4411764705882353,0.9545454545454546,0.6764705882352942,0.9848484848484849,0.5625,0.9705882352941176,0.044012491739899705,0.022231464096967704,0.097029407307027,0.012378292724895804
